,id,channel,channel_id,date,message,message_tokenised
157,46,afdfraktionBB,1326276537,2021-11-08,Die AfD-Fraktionen lehnen im Sinne eines freiheitlichen Ansatzes eine CO2-Bepreisung ab. Somit fordern sie eine Förderung des Waldes ohne eine Anlehnung an diese CO2-Bepreisung. Das wäre mit mehr Bürokratie und Regulierung verbunden und damit kontraproduktiv.,AfD-Fraktionen lehnen Sinne freiheitlichen Ansatzes CO2-Bepreisung . Somit fordern Förderung Waldes Anlehnung CO2-Bepreisung . Bürokratie Regulierung verbunden kontraproduktiv .
158,43,afdfraktionBB,1326276537,2021-11-06,"Heute in der neuen Ausgaben der Blauen Runde: Lars Günther – der klimapolitische Sprecher der AfD-Fraktion kritisiert den Weltklimagipfel als weitgehend wirkungslos, da einflussreiche Länder wie China oder Russland gar nicht dabei sind.","Ausgaben Blauen Runde : Lars Günther – klimapolitische Sprecher AfD-Fraktion kritisiert Weltklimagipfel weitgehend wirkungslos , einflussreiche Länder China Russland ."
159,567,afdfraktionimbundestag,1665003217,2024-07-11,"Die Bürger werden von der Ampel-Regierung immer weiter belastet, während die staatlichen Leistungen immer weiter abnehmen. Die AfD-Bundestagsfraktion fordert eine deutliche Senkung der Steuer- und Abgabenquote auf unter 50 Prozent. Es muss Schluss sein mit CO2-Abgabe, Grundsteuer, Erbschaftssteuer und dem GEZ-Zwang sowie dem Sozialtourismus.","Bürger Ampel-Regierung belastet , staatlichen Leistungen abnehmen . AfD-Bundestagsfraktion fordert deutliche Senkung Steuer- Abgabenquote 50 Prozent . Schluss CO2-Abgabe , Grundsteuer , Erbschaftssteuer GEZ-Zwang Sozialtourismus ."
160,505,afdfraktionimbundestag,1665003217,2024-04-16,"Die verantwortungslose und selbstzerstörerische ,Energiewende‘- und ,Transformations‘-Politik ist die Hauptursache für den fortgesetzten Abstieg der deutschen Volkswirtschaft (...).“ https://afdbundestag.de/alice-weidel-die-ampel-haengt-deutschland-die-rote-laterne-an/","verantwortungslose selbstzerstörerische , Energiewende‘- , Transformations‘-Politik Hauptursache fortgesetzten Abstieg deutschen Volkswirtschaft ( ... ) . “ https://afdbundestag.de/alice-weidel-die-ampel-haengt-deutschland-die-rote-laterne-an /"
161,456,afdfraktionimbundestag,1665003217,2024-01-15,sichern und zu erhalten; 4. die Abschaffung der CO2-Steuer.,sichern erhalten ; 4. Abschaffung CO2-Steuer .
162,446,afdfraktionimbundestag,1665003217,2023-12-13,"Höhere CO2-Abgaben, Plastikabgabe und der Abbau angeblicher ,klimaschädlicher Subventionen‘ sind nichts anderes als versteckte Steuererhöhungen, um Geld von normalen Bürgern zu grüner Lobby-Klientel umzuverteilen.","Höhere CO2-Abgaben , Plastikabgabe Abbau angeblicher , klimaschädlicher Subventionen ‘ anderes versteckte Steuererhöhungen , Geld normalen Bürgern grüner Lobby-Klientel umzuverteilen ."
163,446,afdfraktionimbundestag,1665003217,2023-12-13,"Dabei wäre keine Nachtsitzung im Kanzleramt nötig gewesen; die Einsparpotenziale liegen auf der Hand: Kein Bürgergeld mehr für ausländische Staatsbürger, Umstellung von Geld- auf Sachleistungen für Asylbewerber und wirksamer Schutz der Grenzen mit konsequenten Zurückweisungen, Ausstieg aus der Energiewende und aus allen ideologiepolitischen","Nachtsitzung Kanzleramt nötig ; Einsparpotenziale liegen Hand : Bürgergeld ausländische Staatsbürger , Umstellung Geld- Sachleistungen Asylbewerber wirksamer Schutz Grenzen konsequenten Zurückweisungen , Ausstieg Energiewende ideologiepolitischen"
164,441,afdfraktionimbundestag,1665003217,2023-12-09,"Dabei war uns schon im Januar 2022 klar, dass die von SPD-Chefin Esken als „Kniff“ abgetane Umwidmung von Corona-Milliarden-Krediten für fragwürdige Klimaziele eklatant gegen die Verfassung verstößt. Unser Entschließungsantrag zum Haushalt (20/488) wurde von allen anderen Fraktionen abgelehnt.","Januar 2022 klar , SPD-Chefin Esken „ Kniff “ abgetane Umwidmung Corona-Milliarden-Krediten fragwürdige Klimaziele eklatant Verfassung verstößt . Entschließungsantrag Haushalt ( 20 / 488 ) Fraktionen abgelehnt ."
165,439,afdfraktionimbundestag,1665003217,2023-12-06,"Fragwürdigkeit der hochsubventionierten planwirtschaftlichen ,Energiewende‘ für jedermann sichtbar an den Tag gebracht. Dennoch wird die Errichtung neuer Windkraftparks mit Hochdruck vorangetrieben.","Fragwürdigkeit hochsubventionierten planwirtschaftlichen , Energiewende ‘ sichtbar gebracht . Dennoch Errichtung neuer Windkraftparks Hochdruck vorangetrieben ."
166,437,afdfraktionimbundestag,1665003217,2023-12-05,"Es führt kein Weg daran vorbei, den Elefanten im Raum beim Namen zu nennen: Der Hauptgrund für die anhaltende Schieflage im Bundeshaushalt ist die ideologiegetriebene ,Klimaschutz‘-, ,Energiewende‘- und ,Transformations‘-Politik, die Massenmigration in die Sozialsysteme und das maßlose Verteilen von Steuergeld in alle Welt.“ https://afdbundestag.de","führt Weg vorbei , Elefanten Raum Namen nennen : Hauptgrund anhaltende Schieflage Bundeshaushalt ideologiegetriebene , Klimaschutz‘- , , Energiewende‘- , Transformations‘-Politik , Massenmigration Sozialsysteme maßlose Verteilen Steuergeld Welt . “ https://afdbundestag.de"
167,428,afdfraktionimbundestag,1665003217,2023-11-15,Klage gegen Nachtragshaushalt erfolgreich – Karlsruhe bestätigt Sicht der AfD-Fraktion Das Bundesverfassungsgericht hat den Zweiten Nachtragshaushalt 2021 für verfassungswidrig erklärt. Der Übertrag von 60 ungenutzten Corona-Milliarden in den Klima- und Transformationsfonds (ehemals Energie- und Klimafonds) ist damit nichtig.,Klage Nachtragshaushalt erfolgreich – Karlsruhe bestätigt Sicht AfD-Fraktion Bundesverfassungsgericht Nachtragshaushalt 2021 verfassungswidrig erklärt . Übertrag 60 ungenutzten Corona-Milliarden Klima- Transformationsfonds ( ehemals Energie- Klimafonds ) nichtig .
168,385,afdfraktionimbundestag,1665003217,2023-09-22,"Merz völlig geschockt, so hat noch keiner mit der CDU abgerechnet! Dr. Bernd Baumann, 1. Parlamentarischer Geschäftsführer der AfD-Fraktion, geht mit der Migrationspolitik der CDU hart ins Gericht. ""Schlimmer als der menschengemachte Klimawandel ist der menschengemachte Bevölkerungswandel"", so Baumann. Verantwortlich für diesen Wandel ist die CDU.","Merz völlig geschockt , CDU abgerechnet ! Dr. Bernd Baumann , 1. Parlamentarischer Geschäftsführer AfD-Fraktion , Migrationspolitik CDU hart Gericht . "" Schlimmer menschengemachte Klimawandel menschengemachte Bevölkerungswandel "" , Baumann . Verantwortlich Wandel CDU ."
169,375,afdfraktionimbundestag,1665003217,2023-08-30,"Die geplanten jährlich sieben Milliarden Euro des ‚Wachstumschancengesetzes‘, auch noch gekoppelt an klimapolitische Vorgaben, sind halbherzig und reichen nicht aus. Die Beschlüsse von Meseberg werden Deutschland nicht aus der Krise führen.","geplanten jährlich Milliarden Euro ‚ Wachstumschancengesetzes ‘ , gekoppelt klimapolitische Vorgaben , halbherzig reichen . Beschlüsse Meseberg Deutschland Krise führen ."
170,369,afdfraktionimbundestag,1665003217,2023-08-03,"Die irrsinnige ,Energiewende‘ und das Abschalten der letzten Kernkraftwerke haben Deutschland zum Netto-Stromimporteur gemacht.","irrsinnige , Energiewende ‘ Abschalten letzten Kernkraftwerke Deutschland Netto-Stromimporteur ."
171,350,afdfraktionimbundestag,1665003217,2023-06-19,"Immer wenn man denkt, es kann nicht schlimmer werden, kommen die Grünen mit einer neuen Idee um die Ecke: Der neuste Wahnsinnsplan der selbsternannten Klimaretter ist die Ernährungswende! Ab jetzt stehen Preissteigerung, Werbeverbote und eventuell sogar ein generelles Fleischverbot auf der grünen Agenda.","denkt , schlimmer , Grünen Idee Ecke : neuste Wahnsinnsplan selbsternannten Klimaretter Ernährungswende ! stehen Preissteigerung , Werbeverbote eventuell sogar generelles Fleischverbot grünen Agenda ."
172,341,afdfraktionimbundestag,1665003217,2023-06-09,"Millionen Bürger haben in den letzten Jahren der evangelischen Kirche den Rücken gekehrt. Die Gründe dafür sind oft auch politisch: Denn neben der übertriebenen Regenbogen-Propaganda, wurde sich seitens der Kirche zuletzt auch mit den radikalen Klima-Klebern der Letzten Generation solidarisiert!","Millionen Bürger letzten evangelischen Kirche Rücken gekehrt . Gründe politisch : übertriebenen Regenbogen-Propaganda , seitens Kirche zuletzt radikalen Klima-Klebern Letzten Generation solidarisiert !"
173,333,afdfraktionimbundestag,1665003217,2023-05-24,Habeck will autoritäre Klima-Planwirtschaft mit der Brechstange erzwingen! Die Fraktionsvorsitzenden der AfD im Deutschen Bundestag Alice Weidel und Tino Chrupalla äußern sich zum Tauziehen um die Novelle des Gebäudeenergiegesetzes und zu den in den Medien bekanntgewordenen Plänen für ein neues Heizungsgesetz.,Habeck autoritäre Klima-Planwirtschaft Brechstange erzwingen ! Fraktionsvorsitzenden AfD Deutschen Bundestag Alice Weidel Tino Chrupalla äußern Tauziehen Novelle Gebäudeenergiegesetzes Medien bekanntgewordenen Plänen neues Heizungsgesetz .
174,333,afdfraktionimbundestag,1665003217,2023-05-24,Habeck will Energieverbrauch und Heizungsverhalten Haus für Haus erfassen lassen und bürdet Bürgern und Kommunen dafür monströse bürokratische Lasten auf (...)“ https://afdbundestag.de/alice-weidel-tino-chrupalla-habeck-will-autoritaere-klima-planwirtschaft-mit-der-brechstange-erzwingen/,Habeck Energieverbrauch Heizungsverhalten Haus Haus erfassen lassen bürdet Bürgern Kommunen monströse bürokratische Lasten ( ... ) “ https://afdbundestag.de/alice-weidel-tino-chrupalla-habeck-will-autoritaere-klima-planwirtschaft-mit-der-brechstange-erzwingen /
175,322,afdfraktionimbundestag,1665003217,2023-05-04,"Den grünen Sumpf austrocknen! Laut Medienberichten war Patrick Graichen, Staatssekretär von Robert Habeck im Bundeswirtschaftsministerium, zuvor als Lobbyist für den US-Investor Hal Harvey tätig. Dazu erklärt Tino Chrupalla, Vorsitzender der AfD-Bundestagsfraktion: „Langsam kommt Licht ins Dunkel der grünen Klimapolitik.","grünen Sumpf austrocknen ! Laut Medienberichten Patrick Graichen , Staatssekretär Robert Habeck Bundeswirtschaftsministerium , zuvor Lobbyist US-Investor Hal Harvey tätig . erklärt Tino Chrupalla , Vorsitzender AfD-Bundestagsfraktion : „ Langsam Licht Dunkel grünen Klimapolitik ."
176,322,afdfraktionimbundestag,1665003217,2023-05-04,Es ist ein Milliardengeschäft mit Deutschlands Deindustrialisierung und der Enteignung deutscher Bürger. Gehört der neueste Milliardendeal mit Habecks Wärmepumpenzwang dazu? Die Aufklärung darf jetzt nicht an der Oberfläche bleiben. Die Frage muss lauten: Ist die grüne Energiewende das Werk von US-Investoren?,Milliardengeschäft Deutschlands Deindustrialisierung Enteignung deutscher Bürger . Gehört neueste Milliardendeal Habecks Wärmepumpenzwang ? Aufklärung Oberfläche bleiben . Frage lauten : grüne Energiewende Werk US-Investoren ?
177,321,afdfraktionimbundestag,1665003217,2023-05-03,"Ein Preisdeckel würde nichts daran ändern, dass Strom und Energie in Deutschland zu knapp und zu teuer sind. Schuld daran sind die Energiewende und der Wirtschaftskrieg gegen Russland. Die politische Kosmetik, die Finanzminister Lindner vorschlägt, kann die Unternehmen und Haushalte aber auch nicht retten.","Preisdeckel ändern , Strom Energie Deutschland knapp teuer . Schuld Energiewende Wirtschaftskrieg Russland . politische Kosmetik , Finanzminister Lindner vorschlägt , Unternehmen Haushalte retten ."
178,321,afdfraktionimbundestag,1665003217,2023-05-03,"Statt einer wohlstandsvernichtenden Energiewende brauchen wir einen breiten Energiemix unter Einschluss von Kernkraft, Kohle sowie Gas und Öl aus dem Osten.“","wohlstandsvernichtenden Energiewende brauchen breiten Energiemix Einschluss Kernkraft , Kohle Gas Öl Osten . “"
179,317,afdfraktionimbundestag,1665003217,2023-04-25,"Presseerklärung unserer Fraktionsvorsitzenden Alice Weidel und Tino Chrupalla zu Habecks Heizungs-Hammer, zu Baerbocks Außenpolitik und zu den Klima-Terroristen von der Letzten Generation. https://www.youtube.com/watch?v=z7gChV8iLNM","Presseerklärung Fraktionsvorsitzenden Alice Weidel Tino Chrupalla Habecks Heizungs-Hammer , Baerbocks Außenpolitik Klima-Terroristen Letzten Generation . https://www.youtube.com/watch?v=z7gChV8iLNM"
180,231,afdfraktionimbundestag,1665003217,2023-01-16,"„Einen Spitzenplatz im internationalen Wettbewerb wird Deutschland nicht mit planwirtschaftlichen Durchhalteparolen zurückerobern, sondern nur mit durchgreifenden Reformen: Niedrigere Steuern, Rücknahme der desaströsen ‚Energiewende‘, Beendigung der ‚Klima‘-Planwirtschaft, Unterbindung von Migration in die Sozialsysteme, Abbau bürokratischer Hürden","„ Spitzenplatz internationalen Wettbewerb Deutschland planwirtschaftlichen Durchhalteparolen zurückerobern , durchgreifenden Reformen : Niedrigere Steuern , Rücknahme desaströsen ‚ Energiewende ‘ , Beendigung ‚ Klima‘-Planwirtschaft , Unterbindung Migration Sozialsysteme , Abbau bürokratischer Hürden"
181,227,afdfraktionimbundestag,1665003217,2023-01-11,"""Wenn Polizeibeamte, die in unserem Staat Recht und Ordnung wiederherstellen, zur Durchsetzung klimaideologischer Ziele mit Molotow-Cocktails, Böllern und Steinen beworfen werden, ist das klar und deutlich zu benennender Klimaterrorismus!""",""" Polizeibeamte , unserem Staat Ordnung wiederherstellen , Durchsetzung klimaideologischer Ziele Molotow-Cocktails , Böllern Steinen beworfen , klar deutlich benennender Klimaterrorismus ! """
182,227,afdfraktionimbundestag,1665003217,2023-01-11,"Der stellvertretende innenpolitische Sprecher der AfD-Bundestagsfraktion, Martin Hess, zur Räumung des von sogenannten „Klimaaktivisten“ besetzten Braunkohle-Ortes Lützerath: https://afdbundestag.de/martin-hess-eskalation-der-gewalt-in-luetzerath-ist-klimaterrorismus/","stellvertretende innenpolitische Sprecher AfD-Bundestagsfraktion , Martin Hess , Räumung sogenannten „ Klimaaktivisten “ besetzten Braunkohle-Ortes Lützerath : https://afdbundestag.de/martin-hess-eskalation-der-gewalt-in-luetzerath-ist-klimaterrorismus /"
183,178,afdfraktionimbundestag,1665003217,2022-11-03,"https://youtu.be/09uBb_KwJCI Unser Experte für Innenpolitik und Extremismus Martin Hess warnte im Interview eindrücklich vor der Radikalität der Klima-Extremisten. Wie zuletzt der Umgang mit einem Unfall einer Frau in Berlin zeigte, sind den Klima-Extremisten inzwischen sogar Menschenleben egal!","https://youtu.be/09uBb_KwJCI Experte Innenpolitik Extremismus Martin Hess warnte Interview eindrücklich Radikalität Klima-Extremisten . zuletzt Umgang Unfall Berlin zeigte , Klima-Extremisten inzwischen sogar Menschenleben egal !"
184,178,afdfraktionimbundestag,1665003217,2022-11-03,"Es erfordert ein hartes Durchgreifen des Rechtsstaates, um eine neue RAF, im Namen der Klima-Ideologie, zu verhindern. Update: Die verunglückte Radfahrerin aus Berlin wurde am Donnerstagmittag für hirntot erklärt. Wir sind in Gedanken bei den Angehörigen.","erfordert hartes Durchgreifen Rechtsstaates , RAF , Namen Klima-Ideologie , verhindern . Update : verunglückte Radfahrerin Berlin Donnerstagmittag hirntot erklärt . Gedanken Angehörigen ."
185,173,afdfraktionimbundestag,1665003217,2022-10-24,"Das Gebot der Stunde sind daher Steuersenkungen auf Einkommen, Lebensmittel und Energie, die Streichung der CO2-Abgabe und der Mehrwertsteuer auf Energie, und im Gegenzug die Kürzung ideologisch und klientelpolitisch motivierter Staatsausgaben.","Gebot Stunde Steuersenkungen Einkommen , Lebensmittel Energie , Streichung CO2-Abgabe Mehrwertsteuer Energie , Gegenzug Kürzung ideologisch klientelpolitisch motivierter Staatsausgaben ."
186,173,afdfraktionimbundestag,1665003217,2022-10-24,"Zur Stabilisierung der Energiepreise und der Versorgungssicherheit ist außerdem das klare Signal erforderlich, dass die sechs noch verbliebenen bzw. kürzlich stillgelegten Kernkraftwerke dauerhaft weiterbetrieben werden können und das gescheiterte Experiment ‚Energiewende‘ eingestellt wird.","Stabilisierung Energiepreise Versorgungssicherheit klare Signal erforderlich , verbliebenen bzw. kürzlich stillgelegten Kernkraftwerke dauerhaft weiterbetrieben gescheiterte Experiment ‚ Energiewende ‘ eingestellt ."
187,166,afdfraktionimbundestag,1665003217,2022-10-19,Weidel: Weg mit der Energiewende!,Weidel : Weg Energiewende !
188,150,afdfraktionimbundestag,1665003217,2022-10-04,Vorgezogener Kohleausstieg ist unverantwortlich!,Vorgezogener Kohleausstieg unverantwortlich !
189,150,afdfraktionimbundestag,1665003217,2022-10-04,"Zur Vereinbarung von Bundeswirtschaftsminister Robert Habeck mit dem Energiekonzern RWE, den Kohleausstieg um acht Jahre auf 2030 vorzuziehen, teilt der Vorsitzende der AfD-Fraktion im Deutschen Bundestag, Tino Chrupalla, mit: „Die Vereinbarung ist angesichts der aktuellen Energiekrise unverantwortlich.","Vereinbarung Bundeswirtschaftsminister Robert Habeck Energiekonzern RWE , Kohleausstieg 2030 vorzuziehen , teilt Vorsitzende AfD-Fraktion Deutschen Bundestag , Tino Chrupalla , : „ Vereinbarung angesichts aktuellen Energiekrise unverantwortlich ."
190,150,afdfraktionimbundestag,1665003217,2022-10-04,"Anstatt Energiesicherheit zu gewährleisten, macht Habeck weiter Politik für radikale Klimaaktivisten. Damit handelt der Wirtschaftsminister gegen die Interessen der Bürger im Allgemeinen und des Mittelstandes und Handwerks im Besonderen.","Anstatt Energiesicherheit gewährleisten , Habeck Politik radikale Klimaaktivisten . handelt Wirtschaftsminister Interessen Bürger Mittelstandes Handwerks Besonderen ."
191,150,afdfraktionimbundestag,1665003217,2022-10-04,"Die AfD-Fraktion fordert, dass sich die Bundesregierungan die ursprünglich vereinbarten Laufzeiten der Kohlekraftwerke hält und darüber hinaus prüft, ob eine Verlängerung über 2038 hinaus im Sinne der Energiesicherheit notwendig ist.","AfD-Fraktion fordert , Bundesregierungan ursprünglich vereinbarten Laufzeiten Kohlekraftwerke hält hinaus prüft , Verlängerung 2038 hinaus Sinne Energiesicherheit notwendig ."
192,150,afdfraktionimbundestag,1665003217,2022-10-04,In diesen schwierigen Zeiten müssen die Interessen unseres Landes und nicht unrealistische Klimaziele das Handeln der Regierung bestimmen.“,schwierigen Zeiten Interessen unseres Landes unrealistische Klimaziele Handeln Regierung bestimmen . “
193,114,afdfraktionimbundestag,1665003217,2022-09-05,"Ausufernder Inflation mit maßlosen Staatsausgabensteigerungen zu begegnen, ist so sinnvoll, wie Feuer mit Benzin löschen zu wollen. Statt staatlicher Umverteilung und planwirtschaftlichen Eingriffen, braucht es gezielte Entlastung bei den Verbrauchssteuern auf Lebensmittel und Energie sowie die Abschaffung der CO2-Abgabe.","Ausufernder Inflation maßlosen Staatsausgabensteigerungen begegnen , sinnvoll , Feuer Benzin löschen . staatlicher Umverteilung planwirtschaftlichen Eingriffen , braucht gezielte Entlastung Verbrauchssteuern Lebensmittel Energie Abschaffung CO2-Abgabe ."
194,107,afdfraktionimbundestag,1665003217,2022-08-18,"Die Mehrwertsteuer auf Gas muss gänzlich ausgesetzt werden, genauso wie die Mehrwertsteuer auf Lebensmittel und Treibstoffe. Außerdem ist die Abschaffung der CO2-Abgabe dringend geboten. Wenn wir die wirtschaftliche und soziale Katastrophe noch abwenden wollen, muss Schluss sein mit Flickschusterei und Alibimaßnahmen.","Mehrwertsteuer Gas gänzlich ausgesetzt , genauso Mehrwertsteuer Lebensmittel Treibstoffe . Abschaffung CO2-Abgabe dringend geboten .   wirtschaftliche soziale Katastrophe abwenden , Schluss Flickschusterei Alibimaßnahmen ."
195,99,afdfraktionimbundestag,1665003217,2022-08-10,"Die Mehrwertsteuer auf Grundnahrungsmittel, Energie und Treibstoffe muss ausgesetzt, die CO2-Bepreisung ebenso wie die Energiesteuer abgeschafft werden.“ https://afdbundestag.de/tino-chrupalla-lindners-entlastungspaket-reicht-nicht-aus/","Mehrwertsteuer Grundnahrungsmittel , Energie Treibstoffe ausgesetzt , CO2-Bepreisung Energiesteuer abgeschafft . “ https://afdbundestag.de/tino-chrupalla-lindners-entlastungspaket-reicht-nicht-aus /"
196,40,afdfraktionimbundestag,1665003217,2022-03-30,"Die Inflation steigt, die Kaufkraft sinkt, alles wird teurer. Die Bundesregierung muss endlich wirksam gegensteuern, anstatt die Entwertung der Spargroschen der Bürger schulterzuckend hinzunehmen. Preistreiber wie die CO2-Abgabe sind Brandbeschleuniger und gehören abgeschafft.","Inflation steigt , Kaufkraft sinkt , teurer . Bundesregierung wirksam gegensteuern , anstatt Entwertung Spargroschen Bürger schulterzuckend hinzunehmen . Preistreiber CO2-Abgabe Brandbeschleuniger gehören abgeschafft ."
197,30,afdfraktionimbundestag,1665003217,2022-03-14,"Dazu erklärt Alice Weidel, Vorsitzende der AfD-Fraktion im Bundestag: „Erst bläht die Bundesregierung die Kosten auf weit über zwei Euro pro Liter Kraftstoff über Klimaabgaben künstlich auf, um sich nun ‚großzügig’ als Retter in der Not zu gerieren und einen Abzug von etwa zehn Prozent anzukündigen, während es weit über 50 Prozent sind, die der","erklärt Alice Weidel , Vorsitzende AfD-Fraktion Bundestag : „ bläht Bundesregierung Kosten Euro pro Liter Kraftstoff Klimaabgaben künstlich , ‚ großzügig ’ Retter Not gerieren Abzug Prozent anzukündigen , 50 Prozent ,"
198,30,afdfraktionimbundestag,1665003217,2022-03-14,"CO2-Steuer und Ökoabgabe sind zurückzunehmen, darüber hinaus besteht im Bereich der Mehrwertsteuer großer Spielraum für Senkungen. Die Entfernungspauschale für Arbeitnehmer sowie der steuerliche Grundfreibetrag müssen deutlich erhöht werden, damit den Bürgern netto mehr in der Tasche bleibt.“","CO2-Steuer Ökoabgabe zurückzunehmen , hinaus besteht Bereich Mehrwertsteuer Spielraum Senkungen . Entfernungspauschale Arbeitnehmer steuerliche Grundfreibetrag deutlich erhöht , Bürgern netto Tasche bleibt . “"
199,30,afdfraktionimbundestag,1665003217,2022-03-14,"Die Mehrwertsteuer auf Kraftstoffe muss runter, die CO2-Besteuerung muss weg. Damit Energie wieder bezahlbar und sicher wird, muss die Bundesregierung den Irrweg der Energiewende verlassen, wieder in die Kernenergie einsteigen und den Weiterbetrieb moderner Kohlekraftwerke ermöglichen.","Mehrwertsteuer Kraftstoffe runter , CO2-Besteuerung weg . Energie bezahlbar sicher , Bundesregierung Irrweg Energiewende verlassen , Kernenergie einsteigen Weiterbetrieb moderner Kohlekraftwerke ermöglichen ."
200,28,afdfraktionimbundestag,1665003217,2022-03-11,"++ Preis-Schock: Verelendung großer Teile der Bevölkerung droht! ++ Die Preise an der Tankstelle und bei den Heizkosten explodieren. Die AfD-Fraktion hat in einem Antrag bereits Ende 2021 die Aussetzung der Co2-Steuer gefordert, um die Bürger zu entlasten und das Tanken und Heizen allen zu ermöglichen.","+ + Preis-Schock : Verelendung Teile Bevölkerung droht ! + + Preise Tankstelle Heizkosten explodieren . AfD-Fraktion Antrag 2021 Aussetzung Co2-Steuer gefordert , Bürger entlasten Tanken Heizen ermöglichen ."
201,27,afdfraktionimbundestag,1665003217,2022-03-10,"Die Energiewende der etablierten Parteien mit einem gleichzeitigen Ausstieg aus Kohle und Kernkraft hat uns abhängig und verwundbar gemacht. Wir halten an Nord Stream II fest, da diese Erdgasleitung ein wesentlicher Beitrag zu einer verlässlichen, sicheren und günstigen Energieversorgung Deutschlands ist.","Energiewende etablierten Parteien gleichzeitigen Ausstieg Kohle Kernkraft abhängig verwundbar . halten Nord Stream II fest , Erdgasleitung wesentlicher Beitrag verlässlichen , sicheren günstigen Energieversorgung Deutschlands ."
202,27,afdfraktionimbundestag,1665003217,2022-03-10,"Wir fordern den Wiedereinstieg in die Kernenergie und den Weiterbetrieb moderner Kohlekraftwerke. 9. Wir fordern die politischen Parteien, alle gesellschaftlichen Kräfte und die Medien auf, den zunehmenden Diskriminierungen gegenüber russischsprachigen Mitbürgern entschieden entgegenzuwirken. https://afdbundestag.de/positionspapier-ukraine-krieg/","fordern Wiedereinstieg Kernenergie Weiterbetrieb moderner Kohlekraftwerke . 9. fordern politischen Parteien , gesellschaftlichen Kräfte Medien , zunehmenden Diskriminierungen russischsprachigen Mitbürgern entschieden entgegenzuwirken . https://afdbundestag.de/positionspapier-ukraine-krieg /"
203,23,afdfraktionimbundestag,1665003217,2022-03-07,"Hierzu sind sofort CO2-Abgabe und Energiesteuer zurückzunehmen, darüber hinaus besteht im Bereich der Mehrwertsteuer Handlungsspielraum. Der Staat darf nicht zum Nutznießer eines kriegerischen Konflikts werden, der die Preise für Rohöl und Gas in den Himmel treibt!“","Hierzu sofort CO2-Abgabe Energiesteuer zurückzunehmen , hinaus besteht Bereich Mehrwertsteuer Handlungsspielraum . Staat Nutznießer kriegerischen Konflikts , Preise Rohöl Gas Himmel treibt ! “"
204,11,afdfraktionimbundestag,1665003217,2022-02-11,"Innenpolitischer Sprecher, stellt klar: „Die Bundesregierung diffamiert friedliche Spaziergänge gegen überzogene Corona-Maßnahmen als extremistisch und ruft Bürger zur Nichtteilnahme auf, rechtfertigt aber zivilen Ungehorsam und Straftaten bei Klimaprotesten als „absolut legitim“. Diese Doppelmoral ist inakzeptabel!“","Innenpolitischer Sprecher , stellt klar : „ Bundesregierung diffamiert friedliche Spaziergänge überzogene Corona-Maßnahmen extremistisch ruft Bürger Nichtteilnahme , rechtfertigt zivilen Ungehorsam Straftaten Klimaprotesten „ absolut legitim “ . Doppelmoral inakzeptabel ! “"
205,7,afdfraktionimbundestag,1665003217,2022-02-10,Eine Klima-Lobbyistin hat im Auswärtigen Amt nichts zu suchen!,Klima-Lobbyistin Auswärtigen Amt suchen !
206,7,afdfraktionimbundestag,1665003217,2022-02-10,"Agenda. Der Bereich Klimaschutz hat im Außenministerium nichts zu suchen, Klimalobbyisten in den Positionen von Staatsekretären schon gar nicht. Die AfD-Fraktion im Deutschen Bundestag lehnt daher die Berufung von Frau Morgan aufs Schärfste ab."" https://afdbundestag.de/petr-bystron-eine-klima-lobbyistin-hat-im-auswaertigen-amt-nichts-zu-suchen/","Agenda . Bereich Klimaschutz Außenministerium suchen , Klimalobbyisten Positionen Staatsekretären . AfD-Fraktion Deutschen Bundestag lehnt Berufung Morgan aufs Schärfste . "" https://afdbundestag.de/petr-bystron-eine-klima-lobbyistin-hat-im-auswaertigen-amt-nichts-zu-suchen /"
207,1179,afdrlp,1498819263,2023-09-01,"Die mit Fleiß betriebene Massenzuwanderung belastet öffentliche Haushalte und Kommunen enorm und bereichert vor allem die polizeilichen Kriminalstatistiken, die sogenannte Energiewende mit der Folge der explodierenden Strompreise belastet die Bürger und treibt die Wirtschaft in den Ruin und aus dem Land, im Schulwesen wird statt des","Fleiß betriebene Massenzuwanderung belastet öffentliche Haushalte Kommunen enorm bereichert polizeilichen Kriminalstatistiken , sogenannte Energiewende Folge explodierenden Strompreise belastet Bürger treibt Wirtschaft Ruin Land , Schulwesen"
